\fixlen = T
|set|TIME        |LC_DETREND    |
|int|double      |double        |
 0   372.3606522  -2.8518143e-05 
 0   372.3810852  1.6752325e-04  
 0   372.4015183  8.5037679e-04  
 0   372.4219514  4.4363167e-04  
 0   372.4423846  -8.4205603e-05 
 0   372.4628176  1.2261895e-04  
 0   372.4832507  -6.7688199e-04 
 0   372.5036838  3.7552856e-04  
 0   372.5241168  1.4994778e-04  
 0   372.5445499  1.5268901e-04  
 0   372.5649831  -7.8252633e-05 
 0   372.5854161  -1.1416234e-04 
 0   372.6058492  3.7837710e-04  
 0   372.6262824  3.6292573e-04  
 0   372.6467154  -1.8557374e-04 
 0   372.6671485  5.1473459e-04  
 0   372.6875816  -3.1218262e-04 
 0   372.7080147  -4.0561456e-05 
 0   372.7284478  -1.9618733e-04 
 0   372.7488809  6.1266951e-04  
 0   372.7693140  -3.2208898e-04 
 0   372.7897470  2.1167172e-04  
 0   372.8101801  1.0015420e-03  
 0   372.8306132  8.8800451e-05  
 0   372.8510463  5.7305984e-04  
 0   372.8714794  -1.9217300e-04 
 0   372.8919125  -1.0740584e-03 
 0   372.9123456  5.9911439e-05  
 0   372.9327787  5.2567398e-06  
 0   372.9532117  -1.7930879e-04 
 0   372.9736449  6.3984795e-04  
 0   372.9940779  -1.4652091e-04 
 0   373.0145110  2.5274347e-05  
 0   373.0349442  4.9574539e-04  
 0   373.0553773  -1.3781735e-04 
 0   373.0758103  1.3151027e-04  
 0   373.0962435  4.2058769e-04  
 0   373.1166766  1.9910191e-04  
 0   373.1371096  -2.3856889e-04 
 0   373.1575428  1.0867068e-04  
 0   373.1779759  -3.0753529e-04 
 0   373.1984089  1.0901476e-03  
 0   373.2188420  -9.8569389e-04 
 0   373.2392752  -4.7772104e-04 
 0   373.2801413  7.8570686e-04  
 0   373.3210076  8.5763968e-05  
 0   373.3414406  6.3678244e-04  
 0   373.3618738  2.1462784e-04  
 0   373.3823069  4.5200612e-04  
 0   373.4027399  -2.1316901e-04 
 0   373.4231731  -5.4942269e-04 
 0   373.4436062  -7.5986423e-04 
 0   373.4640392  -2.1909033e-04 
 0   373.4844723  2.4725124e-04  
 0   373.5049055  5.3541420e-04  
 0   373.5253385  2.2499321e-04  
 0   373.5457716  1.4639803e-04  
 0   373.5662048  -1.1296129e-04 
 0   373.5866378  -5.1664718e-04 
 0   373.6070709  -5.0355401e-04 
 0   373.6275041  -8.4110937e-04 
 0   373.6479372  -5.1415427e-05 
 0   373.6683702  -1.1400825e-04 
 0   373.6888034  -4.0395887e-04 
 0   373.7092364  -4.5182381e-04 
 0   373.7296695  3.9982476e-04  
 0   373.7501027  -1.5069306e-04 
 0   373.7705357  7.6966989e-04  
 0   373.7909689  1.0597182e-03  
 0   373.8114019  -3.9063880e-04 
 0   373.8318351  -1.2912945e-03 
 0   373.8522682  -3.3114786e-04 
 0   373.8727013  -1.4817839e-05 
 0   373.9135675  -5.2289688e-04 
 0   373.9340006  7.5113552e-04  
 0   373.9544337  5.6956033e-04  
 0   373.9748668  -2.7945786e-04 
 0   373.9952999  -2.5401081e-04 
 0   374.0157331  8.6718035e-04  
 0   374.0361662  5.6858792e-04  
 0   374.0565993  -5.2290567e-04 
 0   374.0770325  1.0571851e-04  
 0   374.0974655  -4.4665343e-04 
 0   374.1178986  1.2855630e-04  
 0   374.1383316  4.6285018e-04  
 0   374.1587648  5.2648789e-04  
 0   374.1791979  -3.9651795e-04 
 0   374.1996310  3.2698885e-05  
 0   374.2200642  5.9407548e-04  
 0   374.2404973  6.2448258e-04  
 0   374.2609304  4.6059879e-05  
 0   374.2813635  6.3732592e-04  
 0   374.3017966  7.9179840e-04  
 0   374.3222297  1.1862060e-03  
 0   374.3426629  8.1883528e-04  
 0   374.3630959  1.1307168e-03  
 0   374.3835291  1.6764016e-04  
 0   374.4039623  -7.9260906e-04 
 0   374.4243953  4.0902218e-05  
 0   374.4448284  -2.9032893e-04 
 0   374.4652614  -3.2817543e-04 
 0   374.4856946  8.8192784e-04  
 0   374.5061277  -9.9734403e-05 
 0   374.5265609  -1.4637479e-04 
 0   374.5469940  4.0901363e-05  
 0   374.5674271  5.6490040e-05  
 0   374.5878601  7.4006553e-04  
 0   374.6082933  -5.7512423e-04 
 0   374.6287264  -2.6594970e-04 
 0   374.6491595  -7.3812407e-05 
 0   374.6695927  -6.4367254e-04 
 0   374.6900258  -1.6252515e-04 
 0   374.7104588  7.6055160e-04  
 0   374.7308920  8.7492197e-04  
 0   374.7513251  -5.5354845e-05 
 0   374.7717582  5.4863507e-05  
 0   374.7921913  4.2631049e-04  
 0   374.8126245  -1.5592367e-04 
 0   374.8330575  3.0219022e-04  
 0   374.8534906  7.0749433e-04  
 0   374.8739239  4.1586311e-05  
 0   374.8943570  -1.9270441e-04 
 0   374.9147900  2.3426340e-04  
 0   374.9352232  -1.8714470e-04 
 0   374.9556563  1.0315820e-04  
 0   374.9760894  8.7694754e-04  
 0   374.9965226  -1.5304156e-04 
 0   375.0169557  -2.7844394e-04 
 0   375.0373887  2.8406075e-04  
 0   375.0578220  2.8227497e-04  
 0   375.0782551  -3.4025681e-04 
 0   375.0986881  -5.9940579e-04 
 0   375.1191212  -2.4345968e-04 
 0   375.1395545  1.4699148e-03  
 0   375.1599875  -7.1542157e-04 
 0   375.1804206  4.1669101e-04  
 0   375.2008538  -6.1776038e-05 
 0   375.2212869  -7.0192080e-05 
 0   375.2417200  -2.5803855e-04 
 0   375.2621532  -1.3806013e-05 
 0   375.2825863  -1.0591907e-05 
 0   375.3030193  -5.8112858e-04 
 0   375.3234526  -4.4157793e-04 
 0   375.3438856  1.4305535e-04  
 0   375.3643187  3.6300815e-04  
 0   375.3847520  -1.9299469e-04 
 0   375.4051850  1.0769078e-04  
 0   375.4256181  -7.0247712e-04 
 0   375.4460512  1.2796289e-04  
 0   375.4664844  -9.0943620e-04 
 0   375.4869175  -4.7340691e-05 
 0   375.5073506  3.3440505e-05  
 0   375.5277837  5.5545394e-04  
 0   375.5482169  2.2330272e-04  
 0   375.5686500  3.0101667e-04  
 0   375.5890832  -3.0867782e-04 
 0   375.6095163  -6.2722072e-04 
 0   375.6299494  3.0594345e-04  
 0   375.6503826  -5.3845195e-04 
 0   375.6708157  -3.7324210e-04 
 0   375.6912488  -4.0631377e-04 
 0   375.7116820  -7.8004267e-04 
 0   375.7321150  6.9427589e-04  
 0   375.7525482  -1.4971088e-04 
 0   375.7729813  5.3621625e-04  
 0   375.7934144  -7.2863023e-04 
 0   375.8138476  4.6824481e-04  
 0   375.8342807  -1.6899854e-04 
 0   375.8547138  5.2132484e-05  
 0   375.8751470  8.0163515e-04  
 0   375.8955801  3.2270895e-04  
 0   375.9160133  1.2541589e-04  
 0   375.9364464  1.3955035e-03  
 0   375.9568795  -6.7065994e-04 
 0   375.9773127  -5.3745578e-04 
 0   375.9977458  -1.5426321e-04 
 0   376.0181789  4.3941053e-04  
 0   376.0386121  3.8488884e-04  
 0   376.0590452  -5.1289528e-05 
 0   376.0794783  -7.3596189e-04 
 0   376.0999115  -1.5014622e-04 
 0   376.1203446  1.1724407e-04  
 0   376.1407777  -5.7804200e-04 
 0   376.1612109  3.9115662e-04  
 0   376.1816440  8.1606256e-04  
 0   376.2020771  2.9112947e-05  
 0   376.2225102  1.0752613e-03  
 0   376.2429434  -3.2090847e-04 
 0   376.2633765  7.8308635e-04  
 0   376.3042428  1.4170242e-03  
 0   376.3246760  8.9868548e-04  
 0   376.3451090  9.1918110e-04  
 0   376.3655422  6.4416567e-04  
 0   376.3859754  -2.9766501e-04 
 0   376.4064084  -1.2288902e-04 
 0   376.4268417  3.6653313e-05  
 0   376.4472748  6.3625188e-04  
 0   376.4677079  2.7120972e-05  
 0   376.4881410  2.9710369e-04  
 0   376.5085742  -5.3621276e-04 
 0   376.5290074  -4.6049457e-04 
 0   376.5494404  -1.0183754e-03 
 0   376.5698736  -7.8861031e-04 
 0   376.5903068  2.4270210e-04  
 0   376.6107398  1.8049525e-04  
 0   376.6311731  -1.1911683e-04 
 0   376.6516062  -5.9906695e-05 
 0   376.6720393  1.8446361e-04  
 0   376.6924725  1.1220662e-03  
 0   376.7129056  -2.6210872e-04 
 0   376.7333387  -2.7054086e-04 
 0   376.7537719  4.1119775e-04  
 0   376.7742051  8.9229245e-05  
 0   376.7946382  -7.3657618e-05 
 0   376.8150713  -3.6087164e-04 
 0   376.8355045  -5.0738070e-04 
 0   376.8559377  -6.2002562e-04 
 0   376.8763707  6.5724904e-05  
 0   376.8968039  -2.1312505e-04 
 0   376.9172371  -1.3320589e-05 
 0   376.9376701  6.8774348e-04  
 0   376.9581034  -9.9503587e-04 
 0   376.9785365  3.5535343e-04  
 0   376.9989696  -2.4237239e-05 
 0   377.0398360  -4.0543260e-04 
 0   377.0602690  -2.4928540e-04 
 0   377.0807023  5.9270044e-04  
 0   377.1011353  1.4614869e-03  
 0   377.1215685  -2.1164642e-04 
 0   377.1420016  1.0050614e-03  
 0   377.1624349  -8.9821144e-04 
 0   377.1828679  2.8520226e-03  
 0   377.2033011  2.0284648e-07  
 0   377.2237343  3.2308430e-04  
 0   377.2441674  2.3136041e-04  
 0   377.2646005  1.2541809e-03  
 0   377.2850338  -2.2613762e-05 
 0   377.3054668  -1.5871501e-05 
 0   377.3259000  7.8013510e-04  
 0   377.3463332  1.3075075e-06  
 0   377.3667663  -9.4945244e-07 
 0   377.3871994  -8.2046347e-04 
 0   377.4076327  -1.2982655e-03 
 0   377.4280658  3.5355598e-04  
 0   377.4484989  -3.3547689e-04 
 0   377.4689321  -8.1790808e-05 
 0   377.4893653  5.7669164e-04  
 0   377.5097984  -4.1893989e-04 
 0   377.5302315  -4.3183894e-04 
 0   377.5506648  -2.7165892e-05 
 0   377.5710978  7.6248159e-04  
 0   377.5915310  9.3803031e-04  
 0   377.6119642  -3.3640410e-04 
 0   377.6323973  2.0928682e-04  
 0   377.6528304  -5.3639291e-05 
 0   377.6732637  -1.9445333e-04 
 0   377.6936968  -1.4237514e-05 
 0   377.7141299  -4.7733475e-04 
 0   377.7345632  -9.0319035e-04 
 0   377.7549963  -4.4242153e-04 
 0   377.7754294  -1.7790667e-04 
 0   377.7958626  1.8516937e-04  
 0   377.8162957  2.5725120e-04  
 0   377.8367289  6.2100746e-04  
 0   377.8571620  1.0320672e-03  
 0   377.8775952  -1.0990603e-04 
 0   377.8980283  -1.1151094e-04 
 0   377.9184615  5.9089184e-06  
 0   377.9388947  -9.2508089e-05 
 0   377.9593278  -5.7140875e-05 
 0   377.9797609  3.6882609e-04  
 0   378.0001941  6.0129276e-04  
 0   378.0206273  2.1964090e-05  
 0   378.0410605  9.7197545e-04  
 0   378.0614936  4.7492704e-04  
 0   378.0819268  9.4607618e-04  
 0   378.1023599  -1.0953746e-03 
 0   378.1227932  2.6368495e-04  
 0   378.1432263  8.4454432e-06  
 0   378.1636594  4.5375852e-04  
 0   378.1840927  9.1136462e-04  
 0   378.2045258  5.4778974e-04  
 0   378.2249589  -4.1974089e-04 
 0   378.2453920  -7.8328958e-06 
 0   378.2658252  -7.3075455e-05 
 0   378.2862584  -6.2897801e-04 
 0   378.3066916  -2.9404112e-04 
 0   378.3271247  3.5240530e-06  
 0   378.3475579  4.9812454e-05  
 0   378.3679911  3.5682333e-05  
 0   378.3884242  -1.0005672e-05 
 0   378.4088574  -1.7731091e-04 
 0   378.4292906  2.9491493e-04  
 0   378.4497237  -9.7337193e-05 
 0   378.4701569  1.9512911e-04  
 0   378.4905901  -2.9404074e-04 
 0   378.5110233  3.3086512e-04  
 0   378.5314564  -7.5332951e-05 
 0   378.5518896  2.7093786e-04  
 0   378.5927559  1.7045646e-05  
 0   378.6131891  -3.7702775e-05 
 0   378.6336222  -4.5729819e-04 
 0   378.6540554  -3.8856224e-04 
 0   378.6744886  4.0541220e-04  
 0   378.6949216  -8.2545815e-04 
 0   378.7153549  -3.1989289e-04 
 0   378.7357881  -4.3078768e-04 
 0   378.7562212  -1.2542900e-03 
 0   378.7766544  -1.5907791e-03 
 0   378.7970876  1.7616595e-04  
 0   378.8175207  3.7483359e-04  
 0   378.8379539  -2.9313139e-04 
 0   378.8583871  -6.6107925e-04 
 0   378.8788202  4.0744140e-04  
 0   378.8992534  -8.5582309e-05 
 0   378.9196866  -6.4597803e-04 
 0   378.9401197  1.2445076e-03  
 0   378.9605529  3.3724046e-04  
 0   378.9809862  4.8397979e-04  
 0   379.0014193  1.5735695e-05  
 0   379.0218524  -2.7547471e-04 
 0   379.0422857  1.1391312e-04  
 0   379.0627188  -2.6920188e-04 
 0   379.0831519  -4.0705982e-04 
 0   379.1035852  -1.8871817e-04 
 0   379.1240184  7.2515087e-04  
 0   379.1444514  3.3995230e-04  
 0   379.1648847  -4.8623743e-04 
 0   379.1853179  2.9007791e-04  
 0   379.2057510  -2.8442481e-04 
 0   379.2261843  7.1221089e-06  
 0   379.2466174  9.6505864e-06  
 0   379.2874837  -9.6202124e-04 
 0   379.3079170  -3.1068199e-04 
 0   379.3283501  -1.5592268e-04 
 0   379.3487832  7.0664694e-04  
 0   379.3692165  3.2384132e-04  
 0   379.3896497  -2.6947111e-04 
 0   379.4100828  -6.2495872e-04 
 0   379.4305160  3.0741232e-04  
 0   379.4509491  1.5335566e-03  
 0   379.4713823  4.2831639e-04  
 0   379.4918156  4.6264462e-04  
 0   379.5122487  -5.9921411e-04 
 0   379.5326818  6.7024969e-04  
 0   379.5531151  -4.5682653e-05 
 0   379.5735482  -6.2555460e-05 
 0   379.5939814  2.8740914e-04  
 0   379.6144146  1.0556332e-03  
 0   379.6348477  8.8381325e-04  
 0   379.6552809  -8.2130876e-04 
 0   379.6757141  1.8031696e-04  
 0   379.6961474  6.0686609e-04  
 0   379.7165805  9.6514437e-04  
 0   379.7370137  -1.2751010e-03 
 0   379.7574469  -1.0729395e-04 
 0   379.7778800  -1.9296721e-04 
 0   379.7983132  -9.3268335e-04 
 0   379.8187465  1.2243600e-04  
 0   379.8391796  -1.6797544e-04 
 0   379.8596128  -8.7487197e-04 
 0   379.8800460  -3.2198773e-04 
 0   379.9004791  2.2198798e-04  
 0   379.9209123  -5.7100080e-04 
 0   379.9413456  7.2874816e-04  
 0   379.9617787  7.1311319e-05  
 0   379.9822119  -5.4314872e-04 
 0   380.0026451  2.9559024e-03  
 0   380.0230784  2.5499128e-03  
 0   380.0435114  7.3385349e-04  
 0   380.0639446  -1.1298756e-04 
 0   380.0843779  -4.6395397e-04 
 0   380.1048110  -2.9025503e-04 
 0   380.1252442  3.7787351e-04  
 0   380.1456775  1.0910787e-04  
 0   380.1661106  -1.0572008e-03 
 0   380.1865438  -1.0020189e-04 
 0   380.2069770  7.0038129e-04  
 0   380.2274101  1.1546333e-04  
 0   380.2478433  1.3854078e-04  
 0   380.2682766  8.5615728e-04  
 0   380.2887097  -3.7087663e-04 
 0   380.3091429  -5.6787435e-04 
 0   380.3295760  1.2305063e-04  
 0   380.3500093  -3.9785940e-05 
 0   380.3704425  3.3988102e-04  
 0   380.3908756  -4.3161100e-04 
 0   380.4113089  3.5671639e-04  
 0   380.4317421  -3.5597922e-04 
 0   380.4521751  7.3720072e-04  
 0   380.4726084  4.3123597e-04  
 0   380.4930416  7.9331547e-04  
 0   380.5134747  8.3199920e-05  
 0   380.5339080  4.0763474e-04  
 0   380.5543412  -4.4061604e-04 
 0   380.5747744  -5.7638343e-04 
 0   380.5952076  5.4425112e-04  
 0   380.6156408  -2.1779504e-04 
 0   380.6360740  -2.0518860e-04 
 0   380.6565072  -4.4209132e-04 
 0   380.6769404  -1.2077157e-04 
 0   380.6973736  -1.6898657e-05 
 0   380.7178067  -1.0215674e-04 
 0   380.7382400  -2.7249649e-04 
 0   380.7586732  1.0495615e-03  
 0   380.7791063  3.4736830e-04  
 0   380.7995396  -1.2975704e-04 
 0   380.8199728  -3.7143051e-04 
 0   380.8404059  -1.8308147e-05 
 0   380.8608392  -6.3581025e-04 
 0   380.8812724  2.2330924e-04  
 0   380.9017056  -1.0600949e-04 
 0   380.9221388  4.3409233e-05  
 0   380.9425720  -3.2485821e-04 
 0   380.9630052  6.0986739e-04  
 0   380.9834384  -2.9438824e-04 
 0   381.0038716  2.1135995e-04  
 0   381.0243048  -1.5126004e-04 
 0   381.0447379  -3.7349944e-04 
 0   381.0651712  -7.8818353e-04 
 0   381.0856044  8.7109150e-04  
 0   381.1060375  4.7064521e-05  
 0   381.1264708  -1.4899878e-04 
 0   381.1469040  2.5103305e-04  
 0   381.1673371  4.8240146e-04  
 0   381.1877704  -7.3034555e-04 
 0   381.2082035  -5.7921348e-05 
 0   381.2286367  2.4387376e-04  
 0   381.2490700  -8.9663180e-04 
 0   381.2695032  5.3127420e-05  
 0   381.2899363  5.7640526e-04  
 0   381.3103696  1.6401988e-04  
 0   381.3308028  -1.5002454e-04 
 0   381.3512359  -5.5497856e-04 
 0   381.3716692  6.2791799e-04  
 0   381.3921024  9.9566591e-04  
 0   381.4125355  5.4454803e-04  
 0   381.4329687  1.4312990e-05  
 0   381.4738351  3.8257457e-04  
 0   381.4942684  1.8665897e-04  
 0   381.5147017  -2.7456920e-04 
 0   381.5351348  -3.8830531e-04 
 0   381.5555680  2.3294866e-04  
 0   381.5760013  1.1822591e-03  
 0   381.5964345  6.5413170e-04  
 0   381.6168676  4.8138530e-04  
 0   381.6373009  1.1995535e-04  
 0   381.6577341  -2.1187945e-04 
 0   381.6781672  4.3722388e-04  
 0   381.6986005  1.7635197e-03  
 0   381.7190338  2.9337080e-04  
 0   381.7394669  6.8575703e-04  
 0   381.7599002  -5.2667456e-04 
 0   381.7803334  -1.9961096e-04 
 0   381.8007665  1.3173241e-04  
 0   381.8211997  -4.2783708e-04 
 0   381.8416330  2.2974356e-04  
 0   381.8620661  -7.4901537e-04 
 0   381.8824993  -3.2504130e-04 
 0   381.9029327  -3.8097784e-04 
 0   381.9233658  -7.7376090e-04 
 0   381.9437990  2.1470953e-03  
 0   381.9642323  -8.0551390e-06 
 0   381.9846654  5.3050194e-04  
 0   382.0050986  -1.4277341e-04 
 0   382.0255319  2.8627439e-04  
 0   382.0459651  3.7670435e-04  
 0   382.0663983  -2.9009552e-04 
 0   382.0868316  -1.6165641e-05 
 0   382.1072647  2.7785345e-04  
 0   382.1276979  -3.1381344e-06 
 0   382.1481311  2.0232196e-04  
 0   382.1685643  -2.6731123e-04 
 0   382.1889976  -6.0749822e-04 
 0   382.2094308  1.5505077e-04  
 0   382.2298640  -5.6220277e-04 
 0   382.2707304  -5.5804476e-04 
 0   382.2911637  -4.5403485e-05 
 0   382.3115969  1.1863010e-04  
 0   382.3320301  -3.0097664e-05 
 0   382.3524634  3.1199164e-04  
 0   382.3728965  4.2322927e-04  
 0   382.3933297  1.2977293e-04  
 0   382.4137631  1.3460570e-05  
 0   382.4341962  -1.2400789e-04 
 0   382.4546294  4.7645044e-05  
 0   382.4750627  7.2312570e-04  
 0   382.4954958  5.1997654e-04  
 0   382.5159291  7.5175392e-04  
 0   382.5363623  8.3802704e-04  
 0   382.5567955  3.7658874e-06  
 0   382.5772287  1.1638390e-03  
 0   382.5976619  -2.4207083e-04 
 0   382.6180953  -3.8005179e-05 
 0   382.6385284  1.1667352e-04  
 0   382.6589616  -2.4548639e-04 
 0   382.6793948  -1.6170168e-04 
 0   382.6998281  -1.0282166e-04 
 0   382.7202613  1.0624555e-04  
 0   382.7406945  -1.5094945e-04 
 0   382.7611277  -3.6026730e-05 
 0   382.7815610  -2.9659332e-04 
 0   382.8019942  3.1539171e-06  
 0   382.8224274  -8.0175872e-04 
 0   382.8428606  -6.5713859e-04 
 0   382.8632938  9.8222459e-04  
 0   382.8837271  1.1428043e-05  
 0   382.9041603  1.5639971e-03  
 0   382.9245934  -5.5830530e-04 
 0   382.9450268  2.6100571e-04  
 0   382.9654600  -2.8852912e-05 
 0   382.9858931  -7.0058057e-05 
 0   383.0063264  1.1520052e-03  
 0   383.0267597  -8.0549298e-04 
 0   383.0471928  -4.0067267e-04 
 0   383.0676261  -2.0683334e-04 
 0   383.0880594  5.4521888e-04  
 0   383.1084926  -2.6895164e-04 
 0   383.1289258  2.7812109e-04  
 0   383.1493590  -2.6847026e-04 
 0   383.1697923  -9.8642881e-04 
 0   383.1902255  3.0150250e-04  
 0   383.2106587  -3.8392967e-04 
 0   383.2310920  7.3455909e-04  
 0   383.2515251  -4.0215898e-05 
 0   383.2719584  2.1269156e-04  
 0   383.2923917  -2.4213357e-04 
 0   383.3128248  2.1295930e-04  
 0   383.3536914  -3.5263025e-04 
 0   383.3741245  -3.5576901e-04 
 0   383.3945578  4.5613071e-04  
 0   383.4149911  8.1924634e-04  
 0   384.3140536  -6.0457634e-05 
 0   384.3344867  8.9147215e-04  
 0   384.3549201  8.0405443e-04  
 0   384.3753532  -5.3379121e-05 
 0   384.3957865  -2.8590742e-04 
 0   384.4162197  4.1108223e-04  
 0   384.4366530  -2.0394704e-05 
 0   384.4570862  -5.0036487e-04 
 0   384.4775195  7.6802564e-04  
 0   384.4979527  5.2509553e-05  
 0   384.5183860  -4.1702771e-04 
 0   384.5388192  -4.5566307e-05 
 0   384.5592526  -6.1024268e-05 
 0   384.5796857  6.2134763e-04  
 0   384.6001190  -2.8396648e-04 
 0   384.6205523  4.0598318e-04  
 0   384.6409855  6.5943639e-04  
 0   384.6614187  1.9900789e-04  
 0   384.6818521  -1.8405633e-04 
 0   384.7022852  7.6134643e-04  
 0   384.7227185  1.6339257e-04  
 0   384.7431517  -6.3350773e-04 
 0   384.7635850  -3.4421228e-04 
 0   384.7840182  4.2486525e-05  
 0   384.8044515  1.9654793e-04  
 0   384.8248848  1.3830262e-04  
 0   384.8453180  -1.7521234e-04 
 0   384.8657512  -3.6755070e-04 
 0   384.8861846  -1.3558426e-05 
 0   384.9066177  5.0192798e-04  
 0   384.9270510  6.1539520e-04  
 0   384.9474844  6.7411101e-04  
 0   384.9679175  5.5426871e-04  
 0   384.9883508  1.6857404e-03  
 0   385.0087841  4.9577575e-05  
 0   385.0292173  1.3160934e-04  
 0   385.0496505  2.9804904e-04  
 0   385.0700839  -6.4248248e-04 
 0   385.0905170  -4.6926736e-05 
 0   385.1109503  -1.0263158e-04 
 0   385.1313836  1.6374182e-05  
 0   385.1518169  1.7505985e-04  
 0   385.1722501  1.3233637e-04  
 0   385.1926832  -2.7702483e-05 
 0   385.2131166  3.8922197e-05  
 0   385.2335498  -2.8979720e-04 
 0   385.2539831  6.8191270e-04  
 0   385.2744164  1.0097313e-03  
 0   385.2948496  -1.4765812e-04 
 0   385.3152828  -1.8141636e-04 
 0   385.3357161  3.9676810e-04  
 0   385.3561494  2.2484813e-04  
 0   385.3765826  -6.7215104e-04 
 0   385.3970159  5.6717289e-04  
 0   385.4174492  -4.8623141e-04 
 0   385.4378824  -2.5466480e-04 
 0   385.4583156  -3.9033260e-04 
 0   385.4787490  3.2400247e-05  
 0   385.4991822  -1.3810548e-04 
 0   385.5196154  8.6270396e-05  
 0   385.5400488  4.3098076e-04  
 0   385.5604820  4.1913128e-04  
 0   385.5809152  5.5281816e-05  
 0   385.6013485  6.5417480e-06  
 0   385.6217818  -6.1254838e-04 
 0   385.6422150  -3.1766645e-04 
 0   385.6626483  1.7790696e-04  
 0   385.6830816  -5.4408755e-04 
 0   385.7035149  -8.9451263e-04 
 0   385.7239481  7.0457830e-04  
 0   385.7443814  -4.4660144e-05 
 0   385.7648147  -6.1050603e-05 
 0   385.7852479  -9.1608790e-06 
 0   385.8056812  1.1062324e-03  
 0   385.8261145  -2.4161662e-04 
 0   385.8465476  -4.1160223e-04 
 0   385.8669810  5.1524839e-04  
 0   385.8874143  -6.8071572e-04 
 0   385.9078474  -2.4484732e-04 
 0   385.9282808  1.1154328e-03  
 0   385.9487141  4.8818118e-05  
 0   385.9691472  5.2080961e-04  
 0   385.9895806  7.9752019e-05  
 0   386.0100139  1.8168130e-04  
 0   386.0304470  -1.3874438e-04 
 0   386.0508804  3.7969131e-04  
 0   386.0713137  8.3386534e-05  
 0   386.0917469  9.7433483e-04  
 0   386.1121802  2.5531353e-04  
 0   386.1326135  -2.5104600e-04 
 0   386.1530467  4.7813455e-04  
 0   386.1734800  1.2510457e-03  
 0   386.1939133  -3.2185472e-04 
 0   386.2143465  9.3525613e-04  
 0   386.2347798  -1.0103978e-04 
 0   386.2552131  1.1767173e-04  
 0   386.2756463  -3.6107161e-04 
 0   386.2960796  -1.0904259e-04 
 0   386.3369461  -3.4829074e-05 
 0   386.3573794  6.0120784e-04  
 0   386.3778128  5.1097959e-06  
 0   386.3982461  8.4895524e-04  
 0   386.4186792  -3.9433167e-04 
 0   386.4391126  -1.1004222e-04 
 0   386.4595459  1.4500043e-04  
 0   386.4799791  5.0588342e-04  
 0   386.5004124  2.1063600e-04  
 0   386.5208457  3.4395355e-04  
 0   386.5412789  1.4471461e-03  
 0   386.5617123  1.5831750e-04  
 0   386.5821455  -4.8478847e-04 
 0   386.6025787  -9.5000796e-05 
 0   386.6230120  -3.0083983e-04 
 0   386.6434454  -5.4755597e-05 
 0   386.6638785  -3.7842471e-04 
 0   386.6843118  6.3734449e-05  
 0   386.7047452  -2.3002211e-04 
 0   386.7251785  3.5537338e-05  
 0   386.7456117  -2.1979444e-04 
 0   386.7660450  4.2807784e-05  
 0   386.7864783  -7.3085696e-04 
 0   386.8069115  -2.1441784e-04 
 0   386.8273449  1.6376138e-04  
 0   386.8477781  -1.3558319e-04 
 0   386.8682113  2.3780030e-04  
 0   386.8886447  -4.6448177e-04 
 0   386.9090779  -8.1437035e-04 
 0   386.9295112  -1.8790187e-04 
 0   386.9499446  -1.9469157e-04 
 0   386.9703778  -3.4438639e-05 
 0   386.9908110  6.4632826e-04  
 0   387.0112443  -1.0273151e-04 
 0   387.0316776  -6.8291591e-04 
 0   387.0521109  8.6850137e-04  
 0   387.0725442  3.7415564e-04  
 0   387.0929776  -7.0703583e-04 
 0   387.1134107  8.8219938e-05  
 0   387.1338440  1.7055050e-03  
 0   387.1542774  -2.5535011e-04 
 0   387.1747106  -3.4794305e-04 
 0   387.1951439  -1.0398495e-03 
 0   387.2155773  -3.4043627e-04 
 0   387.2360105  1.0604460e-03  
 0   387.2564437  7.0448348e-04  
 0   387.2768771  3.3117933e-05  
 0   387.2973103  -2.0729248e-04 
 0   387.3177436  7.5959993e-05  
 0   387.3381769  -5.3050875e-04 
 0   387.3586102  -6.9778418e-04 
 0   387.3790435  1.5493872e-04  
 0   387.3994768  -1.1749605e-03 
 0   387.4199102  2.3062747e-04  
 0   387.4403433  -6.5696391e-04 
 0   387.4607766  -1.4963615e-04 
 0   387.5016432  -3.9133374e-04 
 0   387.5220765  -4.5554998e-04 
 0   387.5425099  -2.1768617e-04 
 0   387.5629431  8.2024613e-05  
 0   387.5833764  -3.7170367e-04 
 0   387.6038097  -2.1103556e-04 
 0   387.6242430  9.7116084e-05  
 0   387.6446763  2.0808430e-04  
 0   387.6651095  2.6403720e-04  
 0   387.7059761  6.1242131e-04  
 0   387.7264094  -7.3331576e-05 
 0   387.7468427  8.6972350e-04  
 0   387.7672760  2.2175210e-04  
 0   387.7877092  1.7789386e-04  
 0   387.8081426  8.2983990e-04  
 0   387.8285759  -1.2941223e-04 
 0   387.8490091  -8.1314956e-04 
 0   387.8694425  4.1029340e-05  
 0   387.8898758  1.1438614e-04  
 0   387.9103090  6.9691567e-04  
 0   387.9307424  -3.1377110e-04 
 0   387.9511757  -3.7979498e-04 
 0   387.9716090  9.8571682e-04  
 0   387.9920423  2.6584958e-04  
 0   388.0124756  3.9466096e-05  
 0   388.0329089  -2.6494288e-04 
 0   388.0533422  7.5446085e-05  
 0   388.0737755  1.8287144e-04  
 0   388.0942088  -7.1798358e-04 
 0   388.1146422  -1.0306191e-03 
